"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2015,"November 2015","Exports","Rep. of Moldova",202,436947,"ёхэ-фхъ"
2015,"November 2015","Exports","Netherlands",202,1,"ёхэ-фхъ"
2015,"November 2015","Exports","Paraguay",202,4152510,"ёхэ-фхъ"
2015,"November 2015","Exports","India",202,239000,"ёхэ-фхъ"
2015,"November 2015","Exports","Argentina",203,24998,"ёхэ-фхъ"
2015,"November 2015","Imports","Armenia",203,3094,"ёхэ-фхъ"
2015,"November 2015","Exports","Brazil",203,27393747,"ёхэ-фхъ"
2015,"November 2015","Exports","EU-28",203,55,"ёхэ-фхъ"
2015,"November 2015","Imports","Belarus",203,317160,"ёхэ-фхъ"
2015,"November 2015","Exports","Belarus",203,7200,"ёхэ-фхъ"
2015,"November 2015","Exports","Canada",203,26114,"ёхэ-фхъ"
2015,"November 2015","Exports","Chile",203,3218068,"ёхэ-фхъ"
2015,"November 2015","Exports","Estonia",203,55,"ёхэ-фхъ"
2015,"November 2015","Imports","Kazakhstan",203,27647,"ёхэ-фхъ"
2015,"November 2015","Exports","Kazakhstan",203,89198,"ёхэ-фхъ"
2015,"November 2015","Exports","Netherlands",203,16,"ёхэ-фхъ"
2015,"November 2015","Exports","Paraguay",203,239945,"ёхэ-фхъ"
2015,"November 2015","Exports","Serbia",203,41615,"ёхэ-фхъ"
2015,"November 2015","Exports","Australia",204,233452,"ёхэ-фхъ"
2015,"November 2015","Imports","Armenia",204,21,"ёхэ-фхъ"
2015,"November 2015","Imports","Belarus",204,718,"ёхэ-фхъ"
2015,"November 2015","Exports","Iceland",204,59659,"ёхэ-фхъ"
2015,"November 2015","Imports","Kazakhstan",204,934,"ёхэ-фхъ"
2015,"November 2015","Exports","Kazakhstan",204,300,"ёхэ-фхъ"
2015,"November 2015","Exports","Rep. of Moldova",204,59174,"ёхэ-фхъ"
2015,"November 2015","Exports","New Zealand",204,30301,"ёхэ-фхъ"
2015,"November 2015","Exports","Argentina",205,453000,"ёхэ-фхъ"
2015,"November 2015","Exports","Australia",205,17160,"ёхэ-фхъ"
2015,"November 2015","Exports","Brazil",205,22033,"ёхэ-фхъ"
2015,"November 2015","Exports","Iceland",205,18750,"ёхэ-фхъ"
2015,"November 2015","Exports","Rep. of Moldova",205,14270,"ёхэ-фхъ"
2015,"November 2015","Exports","Argentina",206,3959340,"ёхэ-фхъ"
2015,"November 2015","Imports","Armenia",206,19813,"ёхэ-фхъ"
2015,"November 2015","Exports","Brazil",206,1056834,"ёхэ-фхъ"
2015,"November 2015","Exports","EU-28",206,637870,"ёхэ-фхъ"
2015,"November 2015","Imports","Belarus",206,13552,"ёхэ-фхъ"
2015,"November 2015","Exports","Belarus",206,682198,"ёхэ-фхъ"
2015,"November 2015","Exports","Chile",206,452610,"ёхэ-фхъ"
2015,"November 2015","Exports","Denmark",206,185509,"ёхэ-фхъ"
2015,"November 2015","Exports","Estonia",206,20,"ёхэ-фхъ"
2015,"November 2015","Exports","France",206,166855,"ёхэ-фхъ"
2015,"November 2015","Imports","China, Hong Kong SAR",206,126170,"ёхэ-фхъ"
2015,"November 2015","Exports","Italy",206,244650,"ёхэ-фхъ"
2015,"November 2015","Imports","Kazakhstan",206,4895,"ёхэ-фхъ"
2015,"November 2015","Exports","Kazakhstan",206,8960,"ёхэ-фхъ"
2015,"November 2015","Exports","Netherlands",206,19585,"ёхэ-фхъ"
2015,"November 2015","Exports","New Zealand",206,417117,"ёхэ-фхъ"
2015,"November 2015","Exports","Paraguay",206,690363,"ёхэ-фхъ"
2015,"November 2015","Exports","Poland",206,21268,"ёхэ-фхъ"
2015,"December 2015","Exports","Argentina",201,23747,"ёхэ-фхъ"
2015,"December 2015","Imports","Belarus",201,3591,"ёхэ-фхъ"
2015,"December 2015","Exports","Belarus",201,9154615,"ёхэ-фхъ"
2015,"December 2015","Imports","France",201,45,"ёхэ-фхъ"
2015,"December 2015","Exports","Japan",201,168,"ёхэ-фхъ"
2015,"December 2015","Imports","Kazakhstan",201,2198,"ёхэ-фхъ"
2015,"December 2015","Exports","Kazakhstan",201,842501,"ёхэ-фхъ"
2015,"December 2015","Exports","Netherlands",201,4,"ёхэ-фхъ"
2015,"December 2015","Exports","New Zealand",201,19732,"ёхэ-фхъ"
2015,"December 2015","Imports","Armenia",202,264,"ёхэ-фхъ"
2015,"December 2015","Exports","Brazil",202,12576646,"ёхэ-фхъ"
2015,"December 2015","Imports","Belarus",202,62166,"ёхэ-фхъ"
2015,"December 2015","Exports","Belarus",202,2956169,"ёхэ-фхъ"
2015,"December 2015","Imports","France",202,34,"ёхэ-фхъ"
2015,"December 2015","Imports","Kazakhstan",202,73878,"ёхэ-фхъ"
2015,"December 2015","Exports","Kazakhstan",202,16970,"ёхэ-фхъ"
2015,"December 2015","Exports","Rep. of Moldova",202,112321,"ёхэ-фхъ"
2015,"December 2015","Exports","Netherlands",202,1,"ёхэ-фхъ"
2015,"December 2015","Exports","New Zealand",202,14656,"ёхэ-фхъ"
2015,"December 2015","Exports","Paraguay",202,6780280,"ёхэ-фхъ"
2015,"December 2015","Exports","Argentina",203,26013,"ёхэ-фхъ"
2015,"December 2015","Imports","Armenia",203,9354,"ёхэ-фхъ"
2015,"December 2015","Exports","Brazil",203,14499188,"ёхэ-фхъ"
2015,"December 2015","Imports","Belarus",203,109607,"ёхэ-фхъ"
2015,"December 2015","Exports","Belarus",203,6342,"ёхэ-фхъ"
2015,"December 2015","Exports","Chile",203,1553256,"ёхэ-фхъ"
2015,"December 2015","Imports","Kazakhstan",203,73785,"ёхэ-фхъ"
2015,"December 2015","Exports","Kazakhstan",203,90673,"ёхэ-фхъ"
2015,"December 2015","Exports","Netherlands",203,9,"ёхэ-фхъ"
2015,"December 2015","Exports","Paraguay",203,120370,"ёхэ-фхъ"
2015,"December 2015","Imports","Thailand",203,56025,"ёхэ-фхъ"
2015,"December 2015","Imports","",203,56025,"ёхэ-фхъ"
2015,"December 2015","Exports","Australia",204,254209,"ёхэ-фхъ"
2015,"December 2015","Imports","Armenia",204,22,"ёхэ-фхъ"
2015,"December 2015","Imports","Belarus",204,2461,"ёхэ-фхъ"
2015,"December 2015","Exports","Belarus",204,13443,"ёхэ-фхъ"
2015,"December 2015","Exports","Iceland",204,56896,"ёхэ-фхъ"
2015,"December 2015","Imports","Kazakhstan",204,2683,"ёхэ-фхъ"
2015,"December 2015","Exports","Kazakhstan",204,3700,"ёхэ-фхъ"
2015,"December 2015","Exports","Rep. of Moldova",204,46529,"ёхэ-фхъ"
2015,"December 2015","Exports","New Zealand",204,86928,"ёхэ-фхъ"
2015,"December 2015","Exports","Argentina",205,396052,"ёхэ-фхъ"
2015,"December 2015","Exports","Australia",205,54544,"ёхэ-фхъ"
2015,"December 2015","Exports","Argentina",206,2660341,"ёхэ-фхъ"
2015,"December 2015","Exports","Australia",206,1500,"ёхэ-фхъ"
2015,"December 2015","Exports","Brazil",206,509507,"ёхэ-фхъ"
2015,"December 2015","Exports","EU-28",206,369141,"ёхэ-фхъ"
2015,"December 2015","Imports","Belarus",206,75506,"ёхэ-фхъ"
2015,"December 2015","Exports","Belarus",206,620834,"ёхэ-фхъ"
2015,"December 2015","Exports","Chile",206,168036,"ёхэ-фхъ"
2015,"December 2015","Imports","Congo",206,26100,"ёхэ-фхъ"
2015,"December 2015","Exports","Denmark",206,39071,"ёхэ-фхъ"
2015,"December 2015","Exports","France",206,103435,"ёхэ-фхъ"
2015,"December 2015","Imports","China, Hong Kong SAR",206,39161,"ёхэ-фхъ"
2015,"December 2015","Exports","Italy",206,199820,"ёхэ-фхъ"
2015,"December 2015","Imports","Kazakhstan",206,6645,"ёхэ-фхъ"
2015,"December 2015","Exports","Kazakhstan",206,2048,"ёхэ-фхъ"
2015,"December 2015","Imports","Kyrgyzstan",206,18760,"ёхэ-фхъ"
2015,"December 2015","Exports","Netherlands",206,26815,"ёхэ-фхъ"
2015,"December 2015","Exports","New Zealand",206,612589,"ёхэ-фхъ"
2015,"December 2015","Exports","Paraguay",206,1216985,"ёхэ-фхъ"
2015,"December 2015","Exports","Serbia",206,18403,"ёхэ-фхъ"
2015,"December 2015","Exports","Switzerland",206,16000,"ёхэ-фхъ"
2016,"July 2016","Exports","Argentina",201,17208,"ёхэ-фхъ"
2016,"July 2016","Imports","Armenia",201,375,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",201,13521,"ёхэ-фхъ"
2016,"July 2016","Exports","Belarus",201,7845464,"ёхэ-фхъ"
2016,"July 2016","Exports","Japan",201,303,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",201,9184,"ёхэ-фхъ"
2016,"July 2016","Exports","New Zealand",201,17090,"ёхэ-фхъ"
2016,"July 2016","Exports","Paraguay",201,36680,"ёхэ-фхъ"
2016,"July 2016","Exports","Ukraine",201,40,"ёхэ-фхъ"
2016,"July 2016","Exports","Argentina",202,635808,"ёхэ-фхъ"
2016,"July 2016","Imports","Armenia",202,1687,"ёхэ-фхъ"
2016,"July 2016","Exports","Brazil",202,12055409,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",202,8189,"ёхэ-фхъ"
2016,"July 2016","Exports","Belarus",202,4570618,"ёхэ-фхъ"
2016,"July 2016","Exports","Colombia",202,290750,"ёхэ-фхъ"
2016,"July 2016","Imports","Georgia",202,2025,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",202,8659,"ёхэ-фхъ"
2016,"July 2016","Imports","Kyrgyzstan",202,610,"ёхэ-фхъ"
2016,"July 2016","Exports","Mongolia",202,340000,"ёхэ-фхъ"
2016,"July 2016","Exports","Rep. of Moldova",202,344811,"ёхэ-фхъ"
2016,"July 2016","Exports","Paraguay",202,9312880,"ёхэ-фхъ"
2016,"July 2016","Exports","India",202,1142000,"ёхэ-фхъ"
2016,"July 2016","Exports","Argentina",203,104446,"ёхэ-фхъ"
2016,"July 2016","Imports","Armenia",203,1759,"ёхэ-фхъ"
2016,"July 2016","Exports","Brazil",203,16537395,"ёхэ-фхъ"
2016,"July 2016","Exports","EU-28",203,5113,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",203,430046,"ёхэ-фхъ"
2016,"July 2016","Exports","Belarus",203,305520,"ёхэ-фхъ"
2016,"July 2016","Exports","Chile",203,264083,"ёхэ-фхъ"
2016,"July 2016","Imports","Georgia",203,1375,"ёхэ-фхъ"
2016,"July 2016","Exports","Italy",203,5111,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",203,59579,"ёхэ-фхъ"
2016,"July 2016","Imports","Kyrgyzstan",203,39239,"ёхэ-фхъ"
2016,"July 2016","Exports","Paraguay",203,359885,"ёхэ-фхъ"
2016,"July 2016","Exports","Serbia",203,43349,"ёхэ-фхъ"
2016,"July 2016","Exports","Ukraine",203,10,"ёхэ-фхъ"
2016,"July 2016","Exports","Australia",204,16000,"ёхэ-фхъ"
2016,"July 2016","Imports","EU-28",204,509,"ёхэ-фхъ"
2016,"July 2016","Exports","EU-28",204,1427,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",204,1432,"ёхэ-фхъ"
2016,"July 2016","Exports","Greece",204,410,"ёхэ-фхъ"
2016,"July 2016","Exports","Iceland",204,38233,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",204,35037,"ёхэ-фхъ"
2016,"July 2016","Exports","Rep. of Moldova",204,40590,"ёхэ-фхъ"
2016,"July 2016","Exports","New Zealand",204,47274,"ёхэ-фхъ"
2016,"July 2016","Exports","Argentina",205,863230,"ёхэ-фхъ"
2016,"July 2016","Exports","Australia",205,83280,"ёхэ-фхъ"
2016,"July 2016","Exports","Rep. of Moldova",205,4000,"ёхэ-фхъ"
2016,"July 2016","Exports","New Zealand",205,18512,"ёхэ-фхъ"
2016,"July 2016","Exports","Argentina",206,3274961,"ёхэ-фхъ"
2016,"July 2016","Exports","Brazil",206,808208,"ёхэ-фхъ"
2016,"July 2016","Exports","EU-28",206,1264275,"ёхэ-фхъ"
2016,"July 2016","Imports","Belarus",206,57006,"ёхэ-фхъ"
2016,"July 2016","Exports","Belarus",206,312400,"ёхэ-фхъ"
2016,"July 2016","Exports","Chile",206,96034,"ёхэ-фхъ"
2016,"July 2016","Exports","Denmark",206,112200,"ёхэ-фхъ"
2016,"July 2016","Exports","France",206,117735,"ёхэ-фхъ"
2016,"July 2016","Imports","Georgia",206,12755,"ёхэ-фхъ"
2016,"July 2016","Imports","China, Hong Kong SAR",206,135050,"ёхэ-фхъ"
2016,"July 2016","Exports","Hungary",206,59500,"ёхэ-фхъ"
2016,"July 2016","Exports","Italy",206,217505,"ёхэ-фхъ"
2016,"July 2016","Imports","CУДte d'Ivoire",206,3000,"ёхэ-фхъ"
2016,"July 2016","Imports","Kazakhstan",206,17377,"ёхэ-фхъ"
2016,"July 2016","Imports","Kyrgyzstan",206,6,"ёхэ-фхъ"
2016,"July 2016","Exports","Lithuania",206,39702,"ёхэ-фхъ"
2016,"July 2016","Exports","Rep. of Moldova",206,1150,"ёхэ-фхъ"
2016,"July 2016","Exports","Netherlands",206,38949,"ёхэ-фхъ"
2016,"July 2016","Exports","New Zealand",206,319831,"ёхэ-фхъ"
2016,"July 2016","Exports","Paraguay",206,1597373,"ёхэ-фхъ"
2016,"August 2016","Exports","Argentina",201,10116,"ёхэ-фхъ"
2016,"August 2016","Imports","Armenia",201,478,"ёхэ-фхъ"
2016,"August 2016","Exports","Brazil",201,9396,"ёхэ-фхъ"
2016,"August 2016","Imports","Belarus",201,5940,"ёхэ-фхъ"
2016,"August 2016","Exports","Belarus",201,8497588,"ёхэ-фхъ"
2016,"August 2016","Exports","Colombia",201,25525,"ёхэ-фхъ"
2016,"August 2016","Exports","Japan",201,129,"ёхэ-фхъ"
2016,"August 2016","Imports","Kazakhstan",201,8386,"ёхэ-фхъ"
2016,"August 2016","Exports","New Zealand",201,15825,"ёхэ-фхъ"
2016,"August 2016","Exports","Ukraine",201,3,"ёхэ-фхъ"
2016,"August 2016","Imports","Azerbaijan",202,231,"ёхэ-фхъ"
2016,"August 2016","Exports","Argentina",202,397979,"ёхэ-фхъ"
2016,"August 2016","Exports","Brazil",202,9245537,"ёхэ-фхъ"
2016,"August 2016","Imports","Belarus",202,536,"ёхэ-фхъ"
2016,"August 2016","Exports","Belarus",202,4274001,"ёхэ-фхъ"
2016,"August 2016","Exports","Colombia",202,737961,"ёхэ-фхъ"
2016,"August 2016","Imports","Kazakhstan",202,766,"ёхэ-фхъ"
2016,"August 2016","Imports","Kyrgyzstan",202,12,"ёхэ-фхъ"
2016,"August 2016","Exports","Rep. of Moldova",202,193920,"ёхэ-фхъ"
2016,"August 2016","Exports","New Zealand",202,21220,"ёхэ-фхъ"
2016,"August 2016","Exports","Paraguay",202,8306250,"ёхэ-фхъ"
2016,"August 2016","Exports","India",202,575000,"ёхэ-фхъ"
2016,"August 2016","Imports","Angola",203,20992,"ёхэ-фхъ"
2016,"August 2016","Exports","Argentina",203,110553,"ёхэ-фхъ"
2016,"August 2016","Imports","Armenia",203,12429,"ёхэ-фхъ"
2016,"August 2016","Exports","Brazil",203,22631405,"ёхэ-фхъ"
2016,"August 2016","Exports","EU-28",203,3116,"ёхэ-фхъ"
2016,"August 2016","Imports","Belarus",203,529684,"ёхэ-фхъ"
2016,"August 2016","Exports","Belarus",203,536755,"ёхэ-фхъ"
2016,"August 2016","Exports","Chile",203,355669,"ёхэ-фхъ"
2016,"August 2016","Imports","China, Hong Kong SAR",203,74763,"ёхэ-фхъ"
2016,"August 2016","Exports","Italy",203,3116,"ёхэ-фхъ"
2016,"August 2016","Imports","Kazakhstan",203,51582,"ёхэ-фхъ"
2016,"August 2016","Imports","Kyrgyzstan",203,103808,"ёхэ-фхъ"
2016,"August 2016","Exports","Norway",203,5,"ёхэ-фхъ"
2016,"August 2016","Exports","Paraguay",203,343914,"ёхэ-фхъ"
2016,"August 2016","Exports","Ukraine",203,20,"ёхэ-фхъ"
2016,"August 2016","Exports","Australia",204,81351,"ёхэ-фхъ"
2016,"August 2016","Imports","Belarus",204,2674,"ёхэ-фхъ"
2016,"August 2016","Imports","Kazakhstan",204,1385,"ёхэ-фхъ"
2016,"August 2016","Exports","Rep. of Moldova",204,20990,"ёхэ-фхъ"
2016,"August 2016","Exports","New Zealand",204,53813,"ёхэ-фхъ"
2016,"August 2016","Exports","Argentina",205,516440,"ёхэ-фхъ"
2016,"August 2016","Exports","Australia",205,17180,"ёхэ-фхъ"
2016,"August 2016","Exports","Rep. of Moldova",205,3250,"ёхэ-фхъ"
2016,"August 2016","Exports","Argentina",206,3074786,"ёхэ-фхъ"
2016,"August 2016","Exports","Australia",206,8060,"ёхэ-фхъ"
2016,"August 2016","Exports","Brazil",206,1108786,"ёхэ-фхъ"
2016,"August 2016","Exports","EU-28",206,940817,"ёхэ-фхъ"
2016,"August 2016","Imports","Belarus",206,18654,"ёхэ-фхъ"
2016,"August 2016","Exports","Belarus",206,505021,"ёхэ-фхъ"
2016,"August 2016","Exports","Chile",206,145679,"ёхэ-фхъ"
2016,"August 2016","Exports","Denmark",206,161987,"ёхэ-фхъ"
2016,"August 2016","Exports","France",206,137700,"ёхэ-фхъ"
2016,"August 2016","Imports","Ghana",206,25000,"ёхэ-фхъ"
2016,"August 2016","Imports","China, Hong Kong SAR",206,493492,"ёхэ-фхъ"
2016,"August 2016","Exports","Hungary",206,40000,"ёхэ-фхъ"
2016,"August 2016","Exports","Italy",206,342323,"ёхэ-фхъ"
2016,"August 2016","Imports","CУДte d'Ivoire",206,60000,"ёхэ-фхъ"
2016,"August 2016","Imports","Kazakhstan",206,16133,"ёхэ-фхъ"
2016,"August 2016","Exports","Lithuania",206,180518,"ёхэ-фхъ"
2016,"August 2016","Exports","Netherlands",206,78335,"ёхэ-фхъ"
2016,"August 2016","Exports","New Zealand",206,555014,"ёхэ-фхъ"
2016,"August 2016","Exports","Paraguay",206,1178715,"ёхэ-фхъ"
2016,"September 2016","Imports","Azerbaijan",201,797,"ёхэ-фхъ"
2016,"September 2016","Exports","Argentina",201,4682,"ёхэ-фхъ"
2016,"September 2016","Imports","Armenia",201,652,"ёхэ-фхъ"
2016,"September 2016","Exports","Brazil",201,20979,"ёхэ-фхъ"
2016,"September 2016","Imports","Belarus",201,5476,"ёхэ-фхъ"
2016,"September 2016","Exports","Belarus",201,8824767,"ёхэ-фхъ"
2016,"September 2016","Exports","Japan",201,242,"ёхэ-фхъ"
2016,"September 2016","Imports","Kazakhstan",201,24424,"ёхэ-фхъ"
2016,"September 2016","Exports","Kazakhstan",201,5420,"ёхэ-фхъ"
2016,"September 2016","Exports","New Zealand",201,5248,"ёхэ-фхъ"
2016,"September 2016","Exports","Paraguay",201,7400,"ёхэ-фхъ"
2016,"September 2016","Imports","Angola",202,6573,"ёхэ-фхъ"
2016,"September 2016","Imports","Azerbaijan",202,144,"ёхэ-фхъ"
2016,"September 2016","Exports","Argentina",202,156047,"ёхэ-фхъ"
2016,"September 2016","Imports","Armenia",202,709,"ёхэ-фхъ"
2016,"September 2016","Exports","Brazil",202,10827263,"ёхэ-фхъ"
2016,"September 2016","Imports","Belarus",202,243,"ёхэ-фхъ"
2016,"September 2016","Exports","Belarus",202,4298881,"ёхэ-фхъ"
2016,"September 2016","Exports","Colombia",202,157809,"ёхэ-фхъ"
2016,"September 2016","Exports","Japan",202,378,"ёхэ-фхъ"
2016,"September 2016","Imports","Kazakhstan",202,20669,"ёхэ-фхъ"
2016,"September 2016","Imports","Kyrgyzstan",202,111,"ёхэ-фхъ"
2016,"September 2016","Exports","Rep. of Moldova",202,276304,"ёхэ-фхъ"
2016,"September 2016","Exports","New Zealand",202,71763,"ёхэ-фхъ"
2016,"September 2016","Exports","Norway",202,91,"ёхэ-фхъ"
2016,"September 2016","Exports","Paraguay",202,7914060,"ёхэ-фхъ"
2016,"September 2016","Exports","India",202,1163000,"ёхэ-фхъ"
2016,"September 2016","Exports","Argentina",203,6900,"ёхэ-фхъ"
2016,"September 2016","Imports","Armenia",203,12202,"ёхэ-фхъ"
2016,"September 2016","Exports","Brazil",203,28536147,"ёхэ-фхъ"
2016,"September 2016","Exports","EU-28",203,2793,"ёхэ-фхъ"
2016,"September 2016","Imports","Belarus",203,844965,"ёхэ-фхъ"
2016,"September 2016","Exports","Belarus",203,331014,"ёхэ-фхъ"
2016,"September 2016","Exports","Chile",203,648421,"ёхэ-фхъ"
2016,"September 2016","Exports","Italy",203,2793,"ёхэ-фхъ"
2016,"September 2016","Imports","Kazakhstan",203,55596,"ёхэ-фхъ"
2016,"September 2016","Exports","Kazakhstan",203,44048,"ёхэ-фхъ"
2016,"September 2016","Imports","Kyrgyzstan",203,147210,"ёхэ-фхъ"
2016,"September 2016","Exports","Norway",203,669,"ёхэ-фхъ"
2016,"September 2016","Exports","Paraguay",203,240766,"ёхэ-фхъ"
2016,"September 2016","Exports","Serbia",203,297371,"ёхэ-фхъ"
2016,"September 2016","Exports","Ukraine",203,45,"ёхэ-фхъ"
2016,"September 2016","Exports","Australia",204,101701,"ёхэ-фхъ"
2016,"September 2016","Imports","Belarus",204,1474,"ёхэ-фхъ"
2016,"September 2016","Exports","Iceland",204,21518,"ёхэ-фхъ"
2016,"September 2016","Imports","Kazakhstan",204,2,"ёхэ-фхъ"
2016,"September 2016","Exports","Rep. of Moldova",204,19620,"ёхэ-фхъ"
2016,"September 2016","Exports","New Zealand",204,42594,"ёхэ-фхъ"
2016,"September 2016","Exports","Argentina",205,479610,"ёхэ-фхъ"
2016,"September 2016","Exports","Australia",205,93992,"ёхэ-фхъ"
2016,"September 2016","Exports","Kazakhstan",205,640,"ёхэ-фхъ"
2016,"September 2016","Exports","Mongolia",205,160000,"ёхэ-фхъ"
2016,"September 2016","Exports","Rep. of Moldova",205,18350,"ёхэ-фхъ"
2016,"September 2016","Imports","Angola",206,18417,"ёхэ-фхъ"
2016,"September 2016","Exports","Argentina",206,3841303,"ёхэ-фхъ"
2016,"September 2016","Exports","Brazil",206,953983,"ёхэ-фхъ"
2016,"September 2016","Exports","EU-28",206,831056,"ёхэ-фхъ"
2016,"September 2016","Imports","Belarus",206,52176,"ёхэ-фхъ"
2016,"September 2016","Exports","Belarus",206,359300,"ёхэ-фхъ"
2016,"September 2016","Exports","Chile",206,23804,"ёхэ-фхъ"
2016,"September 2016","Exports","Denmark",206,283796,"ёхэ-фхъ"
2016,"September 2016","Exports","France",206,160889,"ёхэ-фхъ"
2016,"September 2016","Imports","Georgia",206,5207,"ёхэ-фхъ"
2016,"September 2016","Imports","Ghana",206,50000,"ёхэ-фхъ"
2016,"September 2016","Imports","China, Hong Kong SAR",206,527157,"ёхэ-фхъ"
2016,"September 2016","Exports","Hungary",206,9000,"ёхэ-фхъ"
2016,"September 2016","Exports","Italy",206,119341,"ёхэ-фхъ"
2016,"September 2016","Imports","Kazakhstan",206,23526,"ёхэ-фхъ"
2016,"September 2016","Exports","Kazakhstan",206,480,"ёхэ-фхъ"
2016,"September 2016","Imports","Kyrgyzstan",206,300,"ёхэ-фхъ"
2016,"September 2016","Exports","Lithuania",206,199207,"ёхэ-фхъ"
2016,"September 2016","Exports","Netherlands",206,58823,"ёхэ-фхъ"
2016,"September 2016","Exports","New Zealand",206,443035,"ёхэ-фхъ"
2016,"September 2016","Exports","Norway",206,40,"ёхэ-фхъ"
2016,"September 2016","Exports","Paraguay",206,1420744,"ёхэ-фхъ"
2016,"October 2016","Imports","Azerbaijan",201,199,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",201,33722,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",201,517,"ёхэ-фхъ"
2016,"October 2016","Exports","Brazil",201,9838,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",201,15997,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",201,8448325,"ёхэ-фхъ"
2016,"October 2016","Exports","Japan",201,638,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",201,34453,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",201,113538,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",201,2980,"ёхэ-фхъ"
2016,"October 2016","Exports","Paraguay",201,17925,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",202,366209,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",202,205,"ёхэ-фхъ"
2016,"October 2016","Exports","Belgium",202,20552,"ёхэ-фхъ"
2016,"October 2016","Exports","Brazil",202,12352553,"ёхэ-фхъ"
2016,"October 2016","Exports","EU-28",202,20552,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",202,700,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",202,4205641,"ёхэ-фхъ"
2016,"October 2016","Exports","Colombia",202,206564,"ёхэ-фхъ"
2016,"October 2016","Imports","France",202,57,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",202,4522,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",202,11505,"ёхэ-фхъ"
2016,"October 2016","Imports","Kyrgyzstan",202,23,"ёхэ-фхъ"
2016,"October 2016","Exports","Mongolia",202,80000,"ёхэ-фхъ"
2016,"October 2016","Exports","Rep. of Moldova",202,317472,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",202,21321,"ёхэ-фхъ"
2016,"October 2016","Exports","Paraguay",202,9681380,"ёхэ-фхъ"
2016,"October 2016","Exports","India",202,809000,"ёхэ-фхъ"
2016,"October 2016","Exports","Ukraine",202,168,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",203,42564,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",203,11850,"ёхэ-фхъ"
2016,"October 2016","Exports","Brazil",203,17914918,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",203,1071960,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",203,217901,"ёхэ-фхъ"
2016,"October 2016","Exports","Chile",203,926433,"ёхэ-фхъ"
2016,"October 2016","Imports","China, Hong Kong SAR",203,125775,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",203,46046,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",203,54825,"ёхэ-фхъ"
2016,"October 2016","Imports","Kyrgyzstan",203,60486,"ёхэ-фхъ"
2016,"October 2016","Exports","Paraguay",203,195951,"ёхэ-фхъ"
2016,"October 2016","Exports","Serbia",203,365028,"ёхэ-фхъ"
2016,"October 2016","Exports","Switzerland",203,20000,"ёхэ-фхъ"
2016,"October 2016","Exports","Ukraine",203,399,"ёхэ-фхъ"
2016,"October 2016","Exports","Australia",204,75981,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",204,998,"ёхэ-фхъ"
2016,"October 2016","Exports","Iceland",204,21718,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",204,8798,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",204,20688,"ёхэ-фхъ"
2016,"October 2016","Exports","Rep. of Moldova",204,83800,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",204,78327,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",205,388115,"ёхэ-фхъ"
2016,"October 2016","Exports","Australia",205,73781,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",205,210,"ёхэ-фхъ"
2016,"October 2016","Exports","Mongolia",205,260000,"ёхэ-фхъ"
2016,"October 2016","Exports","Rep. of Moldova",205,35505,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",205,17484,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",206,3540472,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",206,11,"ёхэ-фхъ"
2016,"October 2016","Exports","Brazil",206,688143,"ёхэ-фхъ"
